,BIOMASS,R00200,R00268,R00341,R00342,R00351,R00405,R00658,R00703,R01015,R01049,R01056,R01061,R01070,R01082,R01196,R01197,R01325,R01512,R01518,R01528,R01529,R01641,R01786,R01830,R01899,R01900,R02035,R02164,R02740,R04779,Glucose_input,Oxygen_input,CO2_output,Lactate_output,Glutamate_input,Ammonia_output,Glu_Exchange,acetyl_CoA_hydrolase,NADP_Exchange,ADP_Exchange,AMP_Exchange,R00835,R08575,R00243,Oxophos
55,13.630608,-168.79954,0.0,-8.614953,4.8969322,0.0,0.0,177.41449,-161.90749,-95.664699,1.7528825,-1.1685884,190.7451,95.664699,-4.8969322,-0.0,0.0,0.0,-190.7451,-177.41449,0.0,-1.1685884,0.58429418,100.0,0.58429418,0.0,0.0,0.0,0.0,96.248993,95.664699,100.0,55.0,41.488115,161.90749,20.222506,15.325574,0.0,-0.63479104,42.712341,133.20882,1.7528825,0.0,-0.58429418,20.222506,55.0
56,13.878437,-168.23226,0.0,-8.7715886,4.9859673,0.0,0.0,177.00385,-161.2149,-95.585875,1.7847531,-1.1898354,190.57683,95.585875,-4.9859673,-0.0,0.0,0.0,-190.57683,-177.00385,0.0,-1.1898354,0.59491771,100.0,0.59491771,0.0,0.0,0.0,0.0,96.180793,95.585875,100.0,56.0,42.242444,161.2149,20.590188,15.604221,0.0,-0.64633269,43.488929,131.99443,1.7847531,0.0,-0.59491771,20.590188,56.0
57,14.126266,-167.66498,0.0,-8.9282241,5.0750024,0.0,0.0,176.5932,-160.52231,-95.507052,1.8166237,-1.2110825,190.40856,95.507052,-5.0750024,-0.0,0.0,0.0,-190.40856,-176.5932,0.0,-1.2110825,0.60554124,100.0,0.60554124,0.0,0.0,0.0,0.0,96.112593,95.507052,100.0,57.0,42.996774,160.52231,20.95787,15.882867,0.0,-0.65787435,44.265517,130.78005,1.8166237,0.0,-0.60554124,20.95787,57.0
58,14.374096,-167.0977,0.0,-9.0848596,5.1640375,0.0,0.0,176.18255,-159.82972,-95.428228,1.8484943,-1.2323295,190.24029,95.428228,-5.1640375,-0.0,0.0,0.0,-190.24029,-176.18255,0.0,-1.2323295,0.61616477,100.0,0.61616477,0.0,0.0,0.0,0.0,96.044393,95.428228,100.0,58.0,43.751103,159.82972,21.325552,16.161514,0.0,-0.669416,45.042105,129.56566,1.8484943,0.0,-0.61616477,21.325552,58.0
59,14.621925,-166.53041,0.0,-9.2414951,5.2530727,0.0,0.0,175.77191,-159.13713,-95.349404,1.8803649,-1.2535766,190.07202,95.349404,-5.2530727,-0.0,0.0,0.0,-190.07202,-175.77191,0.0,-1.2535766,0.6267883,100.0,0.6267883,0.0,0.0,0.0,0.0,95.976193,95.349404,100.0,59.0,44.505432,159.13713,21.693234,16.440161,0.0,-0.68095766,45.818693,128.35128,1.8803649,0.0,-0.6267883,21.693234,59.0
60,14.869754,-165.96313,0.0,-9.3981306,5.3421078,0.0,0.0,175.36126,-158.44454,-95.270581,1.9122355,-1.2748237,189.90375,95.270581,-5.3421078,-0.0,0.0,0.0,-189.90375,-175.36126,0.0,-1.2748237,0.63741183,100.0,0.63741183,0.0,0.0,0.0,0.0,95.907992,95.270581,100.0,60.0,45.259762,158.44454,22.060916,16.718808,0.0,-0.69249931,46.595281,127.13689,1.9122355,0.0,-0.63741183,22.060916,60.0
61,15.117583,-165.39585,0.0,-9.5547661,5.4311429,0.0,0.0,174.95062,-157.75195,-95.191757,1.9441061,-1.2960707,189.73548,95.191757,-5.4311429,-0.0,0.0,0.0,-189.73548,-174.95062,0.0,-1.2960707,0.64803536,100.0,0.64803536,0.0,0.0,0.0,0.0,95.839792,95.191757,100.0,61.0,46.014091,157.75195,22.428598,16.997455,0.0,-0.70404097,47.371869,125.92251,1.9441061,0.0,-0.64803536,22.428598,61.0
62,15.365412,-164.82857,0.0,-9.7114016,5.5201781,0.0,0.0,174.53997,-157.05936,-95.112933,1.9759767,-1.3173178,189.56721,95.112933,-5.5201781,-0.0,0.0,0.0,-189.56721,-174.53997,0.0,-1.3173178,0.65865889,100.0,0.65865889,0.0,0.0,0.0,0.0,95.771592,95.112933,100.0,62.0,46.76842,157.05936,22.79628,17.276101,0.0,-0.71558262,48.148457,124.70812,1.9759767,0.0,-0.65865889,22.79628,62.0
63,15.613242,-164.26129,0.0,-9.8680371,5.6092132,0.0,0.0,174.12933,-156.36677,-95.03411,2.0078473,-1.3385648,189.39894,95.03411,-5.6092132,-0.0,0.0,0.0,-189.39894,-174.12933,0.0,-1.3385648,0.66928242,100.0,0.66928242,0.0,0.0,0.0,0.0,95.703392,95.03411,100.0,63.0,47.52275,156.36677,23.163961,17.554748,0.0,-0.72712428,48.925045,123.49374,2.0078473,0.0,-0.66928242,23.163961,63.0
64,15.861071,-163.69401,0.0,-10.024673,5.6982483,0.0,0.0,173.71868,-155.67418,-94.955286,2.0397179,-1.3598119,189.23067,94.955286,-5.6982483,-0.0,0.0,0.0,-189.23067,-173.71868,0.0,-1.3598119,0.67990595,100.0,0.67990595,0.0,0.0,0.0,0.0,95.635192,94.955286,100.0,64.0,48.277079,155.67418,23.531643,17.833395,0.0,-0.73866593,49.701633,122.27935,2.0397179,0.0,-0.67990595,23.531643,64.0
65,16.1089,-163.12673,0.0,-10.181308,5.7872835,0.0,0.0,173.30804,-154.98158,-94.876462,2.0715884,-1.381059,189.0624,94.876462,-5.7872835,-0.0,0.0,0.0,-189.0624,-173.30804,0.0,-1.381059,0.69052948,100.0,0.69052948,0.0,0.0,0.0,0.0,95.566992,94.876462,100.0,65.0,49.031408,154.98158,23.899325,18.112042,0.0,-0.75020759,50.478221,121.06497,2.0715884,0.0,-0.69052948,23.899325,65.0
66,16.356729,-162.55945,0.0,-10.337944,5.8763186,0.0,0.0,172.89739,-154.28899,-94.797639,2.103459,-1.402306,188.89412,94.797639,-5.8763186,-0.0,0.0,0.0,-188.89412,-172.89739,0.0,-1.402306,0.70115301,100.0,0.70115301,0.0,0.0,0.0,0.0,95.498792,94.797639,100.0,66.0,49.785738,154.28899,24.267007,18.390689,0.0,-0.76174924,51.254809,119.85058,2.103459,0.0,-0.70115301,24.267007,66.0
67,16.604559,-161.99217,0.0,-10.494579,5.9653537,0.0,0.0,172.48674,-153.5964,-94.718815,2.1353296,-1.4235531,188.72585,94.718815,-5.9653537,-0.0,0.0,0.0,-188.72585,-172.48674,0.0,-1.4235531,0.71177654,100.0,0.71177654,0.0,0.0,0.0,0.0,95.430592,94.718815,100.0,67.0,50.540067,153.5964,24.634689,18.669335,0.0,-0.7732909,52.031397,118.6362,2.1353296,0.0,-0.71177654,24.634689,67.0
68,16.852388,-161.42488,0.0,-10.651215,6.0543889,0.0,0.0,172.0761,-152.90381,-94.639991,2.1672002,-1.4448001,188.55758,94.639991,-6.0543889,-0.0,0.0,0.0,-188.55758,-172.0761,0.0,-1.4448001,0.72240007,100.0,0.72240007,0.0,0.0,0.0,0.0,95.362391,94.639991,100.0,68.0,51.294396,152.90381,25.002371,18.947982,0.0,-0.78483255,52.807985,117.42181,2.1672002,0.0,-0.72240007,25.002371,68.0
69,17.100217,-160.8576,0.0,-10.80785,6.143424,0.0,0.0,171.66545,-152.21122,-94.561168,2.1990708,-1.4660472,188.38931,94.561168,-6.143424,-0.0,0.0,0.0,-188.38931,-171.66545,0.0,-1.4660472,0.7330236,100.0,0.7330236,0.0,0.0,0.0,0.0,95.294191,94.561168,100.0,69.0,52.048726,152.21122,25.370053,19.226629,0.0,-0.79637421,53.584573,116.20743,2.1990708,0.0,-0.7330236,25.370053,69.0
70,17.348046,-160.29032,0.0,-10.964486,6.2324591,0.0,0.0,171.25481,-151.51863,-94.482344,2.2309414,-1.4872943,188.22104,94.482344,-6.2324591,-0.0,0.0,0.0,-188.22104,-171.25481,0.0,-1.4872943,0.74364714,100.0,0.74364714,0.0,0.0,0.0,0.0,95.225991,94.482344,100.0,70.0,52.803055,151.51863,25.737735,19.505276,0.0,-0.80791586,54.361161,114.99304,2.2309414,0.0,-0.74364714,25.737735,70.0
71,17.595876,-159.72304,0.0,-11.121121,6.3214942,0.0,0.0,170.84416,-150.82604,-94.40352,2.262812,-1.5085413,188.05277,94.40352,-6.3214942,-0.0,0.0,0.0,-188.05277,-170.84416,0.0,-1.5085413,0.75427067,100.0,0.75427067,0.0,0.0,0.0,0.0,95.157791,94.40352,100.0,71.0,53.557385,150.82604,26.105417,19.783923,0.0,-0.81945752,55.137749,113.77866,2.262812,0.0,-0.75427067,26.105417,71.0
72,17.843705,-159.15576,0.0,-11.277757,6.4105294,0.0,0.0,170.43352,-150.13345,-94.324697,2.2946826,-1.5297884,187.8845,94.324697,-6.4105294,-0.0,0.0,0.0,-187.8845,-170.43352,0.0,-1.5297884,0.7648942,100.0,0.7648942,0.0,0.0,0.0,0.0,95.089591,94.324697,100.0,72.0,54.311714,150.13345,26.473099,20.062569,0.0,-0.83099917,55.914337,112.56427,2.2946826,0.0,-0.7648942,26.473099,72.0
73,18.091534,-158.58848,0.0,-11.434392,6.4995645,0.0,0.0,170.02287,-149.44086,-94.245873,2.3265532,-1.5510355,187.71623,94.245873,-6.4995645,-0.0,0.0,0.0,-187.71623,-170.02287,0.0,-1.5510355,0.77551773,100.0,0.77551773,0.0,0.0,0.0,0.0,95.021391,94.245873,100.0,73.0,55.066043,149.44086,26.840781,20.341216,0.0,-0.84254083,56.690925,111.34989,2.3265532,0.0,-0.77551773,26.840781,73.0
74,18.339363,-158.0212,0.0,-11.591028,6.5885996,0.0,0.0,169.61223,-148.74827,-94.167049,2.3584238,-1.5722825,187.54796,94.167049,-6.5885996,-0.0,0.0,0.0,-187.54796,-169.61223,0.0,-1.5722825,0.78614126,100.0,0.78614126,0.0,0.0,0.0,0.0,94.953191,94.167049,100.0,74.0,55.820373,148.74827,27.208463,20.619863,0.0,-0.85408248,57.467513,110.1355,2.3584238,0.0,-0.78614126,27.208463,74.0
75,18.587192,-157.45392,0.0,-11.747663,6.6776348,0.0,0.0,169.20158,-148.05567,-94.088226,2.3902944,-1.5935296,187.37969,94.088226,-6.6776348,-0.0,0.0,0.0,-187.37969,-169.20158,0.0,-1.5935296,0.79676479,100.0,0.79676479,0.0,0.0,0.0,0.0,94.884991,94.088226,100.0,75.0,56.574702,148.05567,27.576145,20.89851,0.0,-0.86562414,58.244101,108.92112,2.3902944,0.0,-0.79676479,27.576145,75.0
76,18.835022,-156.88664,0.0,-11.904299,6.7666699,0.0,0.0,168.79093,-147.36308,-94.009402,2.422165,-1.6147766,187.21142,94.009402,-6.7666699,-0.0,0.0,0.0,-187.21142,-168.79093,0.0,-1.6147766,0.80738832,100.0,0.80738832,0.0,0.0,0.0,0.0,94.81679,94.009402,100.0,76.0,57.329031,147.36308,27.943827,21.177157,0.0,-0.8771658,59.020689,107.70673,2.422165,0.0,-0.80738832,27.943827,76.0
77,19.082851,-156.31935,0.0,-12.060934,6.855705,0.0,0.0,168.38029,-146.67049,-93.930578,2.4540355,-1.6360237,187.04314,93.930578,-6.855705,-0.0,0.0,0.0,-187.04314,-168.38029,0.0,-1.6360237,0.81801185,100.0,0.81801185,0.0,0.0,0.0,0.0,94.74859,93.930578,100.0,77.0,58.083361,146.67049,28.311508,21.455803,0.0,-0.88870745,59.797277,106.49235,2.4540355,0.0,-0.81801185,28.311508,77.0
78,19.33068,-155.75207,0.0,-12.21757,6.9447402,0.0,0.0,167.96964,-145.9779,-93.851755,2.4859061,-1.6572708,186.87487,93.851755,-6.9447402,-0.0,0.0,0.0,-186.87487,-167.96964,0.0,-1.6572708,0.82863538,100.0,0.82863538,0.0,0.0,0.0,0.0,94.68039,93.851755,100.0,78.0,58.83769,145.9779,28.67919,21.73445,0.0,-0.90024911,60.573865,105.27796,2.4859061,0.0,-0.82863538,28.67919,78.0
79,19.578509,-155.18479,0.0,-12.374205,7.0337753,0.0,0.0,167.559,-145.28531,-93.772931,2.5177767,-1.6785178,186.7066,93.772931,-7.0337753,-0.0,0.0,0.0,-186.7066,-167.559,0.0,-1.6785178,0.83925891,100.0,0.83925891,0.0,0.0,0.0,0.0,94.61219,93.772931,100.0,79.0,59.592019,145.28531,29.046872,22.013097,0.0,-0.91179076,61.350453,104.06358,2.5177767,0.0,-0.83925891,29.046872,79.0
80,19.826339,-154.61751,0.0,-12.530841,7.1228104,0.0,0.0,167.14835,-144.59272,-93.694107,2.5496473,-1.6997649,186.53833,93.694107,-7.1228104,-0.0,0.0,0.0,-186.53833,-167.14835,0.0,-1.6997649,0.84988244,100.0,0.84988244,0.0,0.0,0.0,0.0,94.54399,93.694107,100.0,80.0,60.346349,144.59272,29.414554,22.291744,0.0,-0.92333242,62.127041,102.84919,2.5496473,0.0,-0.84988244,29.414554,80.0
81,20.074168,-154.05023,0.0,-12.687476,7.2118455,0.0,0.0,166.73771,-143.90013,-93.615284,2.5815179,-1.7210119,186.37006,93.615284,-7.2118455,-0.0,0.0,0.0,-186.37006,-166.73771,0.0,-1.7210119,0.86050597,100.0,0.86050597,0.0,0.0,0.0,0.0,94.47579,93.615284,100.0,81.0,61.100678,143.90013,29.782236,22.570391,0.0,-0.93487407,62.903629,101.63481,2.5815179,0.0,-0.86050597,29.782236,81.0
82,20.321997,-153.48295,0.0,-12.844112,7.3008807,0.0,0.0,166.32706,-143.20754,-93.53646,2.6133885,-1.742259,186.20179,93.53646,-7.3008807,-0.0,0.0,0.0,-186.20179,-166.32706,0.0,-1.742259,0.8711295,100.0,0.8711295,0.0,0.0,0.0,0.0,94.40759,93.53646,100.0,82.0,61.855008,143.20754,30.149918,22.849037,0.0,-0.94641573,63.680218,100.42042,2.6133885,0.0,-0.8711295,30.149918,82.0
83,20.569826,-152.91567,0.0,-13.000747,7.3899158,0.0,0.0,165.91641,-142.51495,-93.457636,2.6452591,-1.7635061,186.03352,93.457636,-7.3899158,-0.0,0.0,0.0,-186.03352,-165.91641,0.0,-1.7635061,0.88175303,100.0,0.88175303,0.0,0.0,0.0,0.0,94.339389,93.457636,100.0,83.0,62.609337,142.51495,30.5176,23.127684,0.0,-0.95795738,64.456806,99.206037,2.6452591,0.0,-0.88175303,30.5176,83.0
84,20.817656,-152.34839,0.0,-13.157383,7.4789509,0.0,0.0,165.50577,-141.82236,-93.378813,2.6771297,-1.7847531,185.86525,93.378813,-7.4789509,-0.0,0.0,0.0,-185.86525,-165.50577,0.0,-1.7847531,0.89237656,100.0,0.89237656,0.0,0.0,0.0,0.0,94.271189,93.378813,100.0,84.0,63.363666,141.82236,30.885282,23.406331,0.0,-0.96949904,65.233394,97.991652,2.6771297,0.0,-0.89237656,30.885282,84.0
85,21.065485,-151.78111,0.0,-13.314018,7.5679861,0.0,0.0,165.09512,-141.12976,-93.299989,2.7090003,-1.8060002,185.69698,93.299989,-7.5679861,-0.0,0.0,0.0,-185.69698,-165.09512,0.0,-1.8060002,0.90300009,100.0,0.90300009,0.0,0.0,0.0,0.0,94.202989,93.299989,100.0,85.0,64.117996,141.12976,31.252964,23.684978,0.0,-0.98104069,66.009982,96.777267,2.7090003,0.0,-0.90300009,31.252964,85.0
86,21.313314,-151.21382,0.0,-13.470654,7.6570212,0.0,0.0,164.68448,-140.43717,-93.221165,2.7408709,-1.8272472,185.52871,93.221165,-7.6570212,-0.0,0.0,0.0,-185.52871,-164.68448,0.0,-1.8272472,0.91362362,100.0,0.91362362,0.0,0.0,0.0,0.0,94.134789,93.221165,100.0,86.0,64.872325,140.43717,31.620646,23.963625,0.0,-0.99258235,66.78657,95.562882,2.7408709,0.0,-0.91362362,31.620646,86.0
87,21.561143,-150.64654,0.0,-13.627289,7.7460563,0.0,0.0,164.27383,-139.74458,-93.142342,2.7727415,-1.8484943,185.36044,93.142342,-7.7460563,-0.0,0.0,0.0,-185.36044,-164.27383,0.0,-1.8484943,0.92424715,100.0,0.92424715,0.0,0.0,0.0,0.0,94.066589,93.142342,100.0,87.0,65.626654,139.74458,31.988328,24.242271,0.0,-1.004124,67.563158,94.348497,2.7727415,0.0,-0.92424715,31.988328,87.0
88,21.808972,-150.07926,0.0,-13.783925,7.8350915,0.0,0.0,163.86319,-139.05199,-93.063518,2.8046121,-1.8697414,185.19217,93.063518,-7.8350915,-0.0,0.0,0.0,-185.19217,-163.86319,0.0,-1.8697414,0.93487068,100.0,0.93487068,0.0,0.0,0.0,0.0,93.998389,93.063518,100.0,88.0,66.380984,139.05199,32.35601,24.520918,0.0,-1.0156657,68.339746,93.134112,2.8046121,0.0,-0.93487068,32.35601,88.0
89,22.056802,-149.51198,0.0,-13.94056,7.9241266,0.0,0.0,163.45254,-138.3594,-92.984695,2.8364826,-1.8909884,185.02389,92.984695,-7.9241266,-0.0,0.0,0.0,-185.02389,-163.45254,0.0,-1.8909884,0.94549421,100.0,0.94549421,0.0,0.0,0.0,0.0,93.930189,92.984695,100.0,89.0,67.135313,138.3594,32.723692,24.799565,0.0,-1.0272073,69.116334,91.919727,2.8364826,0.0,-0.94549421,32.723692,89.0
90,22.304631,-148.9447,0.0,-14.097196,8.0131617,0.0,0.0,163.0419,-137.66681,-92.905871,2.8683532,-1.9122355,184.85562,92.905871,-8.0131617,-0.0,0.0,0.0,-184.85562,-163.0419,0.0,-1.9122355,0.95611775,100.0,0.95611775,0.0,0.0,0.0,0.0,93.861989,92.905871,100.0,90.0,67.889642,137.66681,33.091374,25.078212,0.0,-1.038749,69.892922,90.705342,2.8683532,0.0,-0.95611775,33.091374,90.0
91,22.55246,-148.37742,0.0,-14.253831,8.1021968,0.0,0.0,162.63125,-136.97422,-92.827047,2.9002238,-1.9334826,184.68735,92.827047,-8.1021968,-0.0,0.0,0.0,-184.68735,-162.63125,0.0,-1.9334826,0.96674128,100.0,0.96674128,0.0,0.0,0.0,0.0,93.793788,92.827047,100.0,91.0,68.643972,136.97422,33.459055,25.356859,0.0,-1.0502906,70.66951,89.490957,2.9002238,0.0,-0.96674128,33.459055,91.0
92,22.800289,-147.81014,0.0,-14.410467,8.191232,0.0,0.0,162.2206,-136.28163,-92.748224,2.9320944,-1.9547296,184.51908,92.748224,-8.191232,-0.0,0.0,0.0,-184.51908,-162.2206,0.0,-1.9547296,0.97736481,100.0,0.97736481,0.0,0.0,0.0,0.0,93.725588,92.748224,100.0,92.0,69.398301,136.28163,33.826737,25.635505,0.0,-1.0618323,71.446098,88.276572,2.9320944,0.0,-0.97736481,33.826737,92.0
93,23.048119,-147.24286,0.0,-14.567102,8.2802671,0.0,0.0,161.80996,-135.58904,-92.6694,2.963965,-1.9759767,184.35081,92.6694,-8.2802671,-0.0,0.0,0.0,-184.35081,-161.80996,0.0,-1.9759767,0.98798834,100.0,0.98798834,0.0,0.0,0.0,0.0,93.657388,92.6694,100.0,93.0,70.15263,135.58904,34.194419,25.914152,0.0,-1.0733739,72.222686,87.062187,2.963965,0.0,-0.98798834,34.194419,93.0
94,23.295948,-146.67558,0.0,-14.723738,8.3693022,0.0,0.0,161.39931,-134.89645,-92.590576,2.9958356,-1.9972237,184.18254,92.590576,-8.3693022,-0.0,0.0,0.0,-184.18254,-161.39931,0.0,-1.9972237,0.99861187,100.0,0.99861187,0.0,0.0,0.0,0.0,93.589188,92.590576,100.0,94.0,70.90696,134.89645,34.562101,26.192799,0.0,-1.0849156,72.999274,85.847801,2.9958356,0.0,-0.99861187,34.562101,94.0
95,23.543777,-146.10829,0.0,-14.880373,8.4583374,0.0,0.0,160.98867,-134.20385,-92.511753,3.0277062,-2.0184708,184.01427,92.511753,-8.4583374,-0.0,0.0,0.0,-184.01427,-160.98867,0.0,-2.0184708,1.0092354,100.0,1.0092354,0.0,0.0,0.0,0.0,93.520988,92.511753,100.0,95.0,71.661289,134.20385,34.929783,26.471446,0.0,-1.0964572,73.775862,84.633416,3.0277062,0.0,-1.0092354,34.929783,95.0
96,23.791606,-145.54101,0.0,-15.037009,8.5473725,0.0,0.0,160.57802,-133.51126,-92.432929,3.0595768,-2.0397179,183.846,92.432929,-8.5473725,-0.0,0.0,0.0,-183.846,-160.57802,0.0,-2.0397179,1.0198589,100.0,1.0198589,0.0,0.0,0.0,0.0,93.452788,92.432929,100.0,96.0,72.415619,133.51126,35.297465,26.750093,0.0,-1.1079989,74.55245,83.419031,3.0595768,0.0,-1.0198589,35.297465,96.0
97,24.039436,-144.97373,0.0,-15.193644,8.6364076,0.0,0.0,160.16738,-132.81867,-92.354105,3.0914474,-2.0609649,183.67773,92.354105,-8.6364076,-0.0,0.0,0.0,-183.67773,-160.16738,0.0,-2.0609649,1.0304825,100.0,1.0304825,0.0,0.0,0.0,0.0,93.384588,92.354105,100.0,97.0,73.169948,132.81867,35.665147,27.028739,0.0,-1.1195406,75.329038,82.204646,3.0914474,0.0,-1.0304825,35.665147,97.0
98,24.287265,-144.40645,0.0,-15.35028,8.7254428,0.0,0.0,159.75673,-132.12608,-92.275282,3.123318,-2.082212,183.50946,92.275282,-8.7254428,-0.0,0.0,0.0,-183.50946,-159.75673,0.0,-2.082212,1.041106,100.0,1.041106,0.0,0.0,0.0,0.0,93.316388,92.275282,100.0,98.0,73.924277,132.12608,36.032829,27.307386,0.0,-1.1310822,76.105626,80.990261,3.123318,0.0,-1.041106,36.032829,98.0
99,24.535094,-143.83917,0.0,-15.506915,8.8144779,0.0,0.0,159.34609,-131.43349,-92.196458,3.1551886,-2.103459,183.34119,92.196458,-8.8144779,-0.0,0.0,0.0,-183.34119,-159.34609,0.0,-2.103459,1.0517295,100.0,1.0517295,0.0,0.0,0.0,0.0,93.248187,92.196458,100.0,99.0,74.678607,131.43349,36.400511,27.586033,0.0,-1.1426239,76.882214,79.775876,3.1551886,0.0,-1.0517295,36.400511,99.0
100,24.782923,-143.27189,0.0,-15.663551,8.903513,0.0,0.0,158.93544,-130.7409,-92.117634,3.1870592,-2.1247061,183.17292,92.117634,-8.903513,-0.0,0.0,0.0,-183.17292,-158.93544,0.0,-2.1247061,1.0623531,100.0,1.0623531,0.0,0.0,0.0,0.0,93.179987,92.117634,100.0,100.0,75.432936,130.7409,36.768193,27.86468,0.0,-1.1541655,77.658802,78.561491,3.1870592,0.0,-1.0623531,36.768193,100.0
101,25.030753,-142.70461,0.0,-15.820187,8.9925481,0.0,0.0,158.52479,-130.04831,-92.038811,3.2189297,-2.1459532,183.00464,92.038811,-8.9925481,-0.0,0.0,0.0,-183.00464,-158.52479,0.0,-2.1459532,1.0729766,100.0,1.0729766,0.0,0.0,0.0,0.0,93.111787,92.038811,100.0,101.0,76.187265,130.04831,37.135875,28.143327,0.0,-1.1657072,78.43539,77.347106,3.2189297,0.0,-1.0729766,37.135875,101.0
102,25.278582,-142.13733,0.0,-15.976822,9.0815833,0.0,0.0,158.11415,-129.35572,-91.959987,3.2508003,-2.1672002,182.83637,91.959987,-9.0815833,-0.0,0.0,0.0,-182.83637,-158.11415,0.0,-2.1672002,1.0836001,100.0,1.0836001,0.0,0.0,0.0,0.0,93.043587,91.959987,100.0,102.0,76.941595,129.35572,37.503557,28.421973,0.0,-1.1772488,79.211978,76.132721,3.2508003,0.0,-1.0836001,37.503557,102.0
103,25.526411,-141.57005,0.0,-16.133458,9.1706184,0.0,0.0,157.7035,-128.66313,-91.881163,3.2826709,-2.1884473,182.6681,91.881163,-9.1706184,-0.0,0.0,0.0,-182.6681,-157.7035,0.0,-2.1884473,1.0942236,100.0,1.0942236,0.0,0.0,0.0,0.0,92.975387,91.881163,100.0,103.0,77.695924,128.66313,37.871239,28.70062,0.0,-1.1887905,79.988566,74.918336,3.2826709,0.0,-1.0942236,37.871239,103.0
104,25.77424,-141.00276,0.0,-16.290093,9.2596535,0.0,0.0,157.29286,-127.97054,-91.80234,3.3145415,-2.2096943,182.49983,91.80234,-9.2596535,-0.0,0.0,0.0,-182.49983,-157.29286,0.0,-2.2096943,1.1048472,100.0,1.1048472,0.0,0.0,0.0,0.0,92.907187,91.80234,100.0,104.0,78.450253,127.97054,38.238921,28.979267,0.0,-1.2003321,80.765154,73.703951,3.3145415,0.0,-1.1048472,38.238921,104.0
105,26.022069,-140.43548,0.0,-16.446729,9.3486887,0.0,0.0,156.88221,-127.27794,-91.723516,3.3464121,-2.2309414,182.33156,91.723516,-9.3486887,-0.0,0.0,0.0,-182.33156,-156.88221,0.0,-2.2309414,1.1154707,100.0,1.1154707,0.0,0.0,0.0,0.0,92.838987,91.723516,100.0,105.0,79.204583,127.27794,38.606602,29.257914,0.0,-1.2118738,81.541742,72.489565,3.3464121,0.0,-1.1154707,38.606602,105.0
106,26.269899,-139.8682,0.0,-16.603364,9.4377238,0.0,0.0,156.47157,-126.58535,-91.644692,3.3782827,-2.2521885,182.16329,91.644692,-9.4377238,-0.0,0.0,0.0,-182.16329,-156.47157,0.0,-2.2521885,1.1260942,100.0,1.1260942,0.0,0.0,0.0,0.0,92.770787,91.644692,100.0,106.0,79.958912,126.58535,38.974284,29.536561,0.0,-1.2234155,82.31833,71.27518,3.3782827,0.0,-1.1260942,38.974284,106.0
107,26.517728,-139.30092,0.0,-16.76,9.5267589,0.0,0.0,156.06092,-125.89276,-91.565869,3.4101533,-2.2734355,181.99502,91.565869,-9.5267589,-0.0,0.0,0.0,-181.99502,-156.06092,0.0,-2.2734355,1.1367178,100.0,1.1367178,0.0,0.0,0.0,0.0,92.702586,91.565869,100.0,107.0,80.713242,125.89276,39.341966,29.815207,0.0,-1.2349571,83.094918,70.060795,3.4101533,0.0,-1.1367178,39.341966,107.0
108,26.765557,-138.73364,0.0,-16.916635,9.6157941,0.0,0.0,155.65027,-125.20017,-91.487045,3.4420239,-2.2946826,181.82675,91.487045,-9.6157941,-0.0,0.0,0.0,-181.82675,-155.65027,0.0,-2.2946826,1.1473413,100.0,1.1473413,0.0,0.0,0.0,0.0,92.634386,91.487045,100.0,108.0,81.467571,125.20017,39.709648,30.093854,0.0,-1.2464988,83.871506,68.84641,3.4420239,0.0,-1.1473413,39.709648,108.0
109,27.013386,-138.16636,0.0,-17.073271,9.7048292,0.0,0.0,155.23963,-124.50758,-91.408221,3.4738945,-2.3159296,181.65848,91.408221,-9.7048292,-0.0,0.0,0.0,-181.65848,-155.23963,0.0,-2.3159296,1.1579648,100.0,1.1579648,0.0,0.0,0.0,0.0,92.566186,91.408221,100.0,109.0,82.2219,124.50758,40.07733,30.372501,0.0,-1.2580404,84.648094,67.632025,3.4738945,0.0,-1.1579648,40.07733,109.0
110,27.261216,-137.59908,0.0,-17.229906,9.7938643,0.0,0.0,154.82898,-123.81499,-91.329398,3.5057651,-2.3371767,181.49021,91.329398,-9.7938643,-0.0,0.0,0.0,-181.49021,-154.82898,0.0,-2.3371767,1.1685884,100.0,1.1685884,0.0,0.0,0.0,0.0,92.497986,91.329398,100.0,110.0,82.97623,123.81499,40.445012,30.651148,0.0,-1.2695821,85.424682,66.41764,3.5057651,0.0,-1.1685884,40.445012,110.0
111,27.509045,-137.0318,0.0,-17.386542,9.8828994,0.0,0.0,154.41834,-123.1224,-91.250574,3.5376357,-2.3584238,181.32194,91.250574,-9.8828994,-0.0,0.0,0.0,-181.32194,-154.41834,0.0,-2.3584238,1.1792119,100.0,1.1792119,0.0,0.0,0.0,0.0,92.429786,91.250574,100.0,111.0,83.730559,123.1224,40.812694,30.929795,0.0,-1.2811237,86.20127,65.203255,3.5376357,0.0,-1.1792119,40.812694,111.0
112,27.756874,-136.46452,0.0,-17.543177,9.9719346,0.0,0.0,154.00769,-122.42981,-91.17175,3.5695062,-2.3796708,181.15367,91.17175,-9.9719346,-0.0,0.0,0.0,-181.15367,-154.00769,0.0,-2.3796708,1.1898354,100.0,1.1898354,0.0,0.0,0.0,0.0,92.361586,91.17175,100.0,112.0,84.484888,122.42981,41.180376,31.208441,0.0,-1.2926654,86.977858,63.98887,3.5695062,0.0,-1.1898354,41.180376,112.0
